window_start,n_events,susc_fixed,susc_active
83.16000000000005,7206,6.0369923602734215,28.009486847779215
84.70000000000006,7185,4.794049055086449,21.265893470790378
86.24000000000007,6744,6.250020104543627,29.285961871750434
87.78000000000007,6753,6.273823884197829,29.40190558683413
89.32000000000008,6786,6.27253719340571,29.18744625967326
90.86000000000008,6793,6.251226377161238,29.073516766981943
92.40000000000009,6797,6.263289103337354,29.15010752688172
93.9400000000001,9067,6.3191797346200245,29.40017174753113
95.4800000000001,6811,6.387052673904303,29.911523521795424
97.02000000000011,6881,6.6159227985524725,30.792662116040955
98.56000000000012,6903,6.6160836349014875,30.755432466979123
100.10000000000012,6905,6.626457579412947,30.772340425531915
101.64000000000013,6908,6.616485725774025,30.65647558386412
103.18000000000013,6927,6.6970647366304785,30.866357504215852
104.72000000000014,6944,6.722557297949336,30.974726200505476
106.26000000000015,6964,6.2934459187776435,28.692048801009676
107.80000000000015,6963,6.31556091676719,28.842881213142377
109.34000000000016,6987,6.39091274628066,29.107337526205452
110.88000000000017,7007,6.399115400080418,29.055996656916005
112.42000000000017,7054,6.429754724567752,28.797035817208727
113.96000000000018,9472,6.417048652995577,28.260623229461757
115.50000000000018,7146,6.480176919983917,28.667884693463257
117.04000000000019,7159,6.495697627663852,28.678817334953422
118.5800000000002,7161,6.458946521913952,28.527169505271694
120.1200000000002,7194,6.520707679935666,28.659145850120872
121.66000000000021,7219,6.539605950944914,28.542982806877248
123.20000000000022,7233,6.736389223964616,29.509992006394885
124.74000000000022,7230,6.696099718536389,29.514895330112722
126.28000000000023,7256,6.960353839967833,30.68241890268322
127.82000000000023,7257,7.093606755126658,31.273272073511787
129.36000000000024,7365,9.424366706875754,42.802474062250596
130.90000000000023,7402,10.129473260956976,45.80071033938437
132.44000000000023,7728,6.395416164053076,27.065268065268064
133.98000000000022,10325,5.926095697627664,24.335619047619048
135.5200000000002,7560,5.651869722557298,23.291329479768788
137.0600000000002,7553,5.366626457579413,21.836147352264007
138.6000000000002,7585,5.4459991958182545,22.02928870292887
140.14000000000019,7671,5.580056292722155,22.259051885031727
141.68000000000018,7724,5.8238037796542015,23.199851961509992
143.22000000000017,7772,5.854443104141536,23.266691257838435
144.76000000000016,7798,2.672054684358665,8.680827484299963
146.30000000000015,7849,2.662726176115802,8.562545720555962
147.84000000000015,7840,6.888459991958182,27.684766763848398
149.38000000000014,7847,7.017450743868114,28.21971626045835
150.92000000000013,10513,2.5835946924004825,7.9904153354632586
152.46000000000012,7912,2.6132689987937274,8.284313725490197
154.0000000000001,7917,2.5578608765581023,8.067493615468807
155.5400000000001,7970,10.94853236831524,45.7575976845152
157.0800000000001,8156,2.591556091676719,7.936908517350158
158.6200000000001,8185,2.639806996381182,8.149719495091164
160.16000000000008,8247,2.533655006031363,7.601246105919003
161.70000000000007,8351,2.4947326095697626,7.341521664960764
163.24000000000007,8469,2.670205066344994,8.0
164.78000000000006,8485,2.5748291113791715,7.514637391882901
166.32000000000005,8519,11.83610776035384,45.64777998674619
167.86000000000004,8549,2.5207076799356654,7.299133910726183
169.40000000000003,8695,2.737997587454765,8.053524804177545
170.94000000000003,11771,2.831523924406916,7.996927803379417
172.48000000000002,8951,2.834821069561721,8.152351097178684
174.02,9126,2.7256936067551267,7.621104597346498
175.56,9207,2.73437876960193,7.64213119802895
177.1,9409,2.8297547245677523,7.874018126888218
178.64,9528,2.8807398472054686,7.966636878165028
180.17999999999998,9826,2.9002010454362686,7.92729404866608
181.71999999999997,9894,2.9170888620828306,7.854226566992525
183.25999999999996,9879,2.938399678327302,7.916499282639885
184.79999999999995,9948,2.918214716525935,7.809306308878105
186.33999999999995,10167,3.172175311620426,8.402302000548096
187.87999999999994,10266,3.1872939284278248,8.34909483923264
189.41999999999993,10433,3.232086851628468,8.409503470368392
190.95999999999992,14119,3.6024125452352234,9.153439153439153
192.49999999999991,10729,3.2215520707679937,8.12719298245614
194.0399999999999,10948,3.418335343787696,8.523642732049037
195.5799999999999,11086,3.8765581021310815,9.875930521091812
197.1199999999999,11433,5.322316043425814,13.751601423487545
198.65999999999988,11659,3.5100924809006835,8.326995305164319
200.19999999999987,12096,3.4354644149577807,7.817874831157137
201.73999999999987,12354,3.6082830719742662,8.1080429541968
203.27999999999986,12873,4.466827503015682,10.015056461731493
204.81999999999985,13155,3.8635303578608764,8.23005076142132
206.35999999999984,13870,3.7452352231604342,7.5711260827718965
207.89999999999984,14283,3.815199034981906,7.58769288671434
209.43999999999983,15407,4.062404503417772,7.670345069189
210.97999999999982,21822,4.273743466023321,7.411875885966294
212.5199999999998,17346,4.617048652995577,8.198783610755441
214.0599999999998,18429,4.142581423401689,6.98804780876494
215.5999999999998,18966,4.190108564535585,6.949160167966407
217.1399999999998,20185,4.670687575392039,7.562904385334292
218.67999999999978,20733,4.93783675110575,7.93485342019544
220.21999999999977,21178,4.74853236831524,7.578182331357606
221.75999999999976,21198,5.820989143546441,9.494969533796231
223.29999999999976,20606,8.392360273421794,14.411730376422527
224.83999999999975,19912,7.384640128669079,12.87451390966198
226.37999999999974,18305,7.237153196622437,13.385659533695305
227.91999999999973,17064,7.206755126658625,14.09928716904277
